Frequency (in um-1),Absorption
0.4347826086956521,0.08378065159648303
0.43508873973504353,0.0849922573642728
0.43539487077443495,0.0862578932778941
0.4357010018138263,0.08758104001978133
0.43600713285321774,0.08896564896737592
0.43631326389260916,0.08921394125247482
0.4366193949320006,0.09072624581666318
0.436925525971392,0.09231541808537473
0.4372316570107834,0.09398829882802258
0.4375377880501748,0.0957528389027537
0.4378439190895662,0.09761834526981641
0.43815005012895764,0.09822651766337231
0.43845618116834906,0.10031781940196219
0.4387623122077405,0.1025499903653139
0.43906844324713185,0.10494223559561565
0.43937457428652327,0.10751816587870305
0.4396807053259147,0.10828526760494098
0.4399868363653061,0.111310348061439
0.44029296740469753,0.11463527462258077
0.44059909844408895,0.11832323135686684
0.4409052294834803,0.12245846493968922
0.44121136052287174,0.12715578239618178
0.44151749156226316,0.13257549397860835
0.4418236226016546,0.1389475855543554
0.442129753641046,0.14661186939753643
0.4424358846804374,0.15608588397506482
0.4427420157198288,0.16768516092359537
0.4430481467592202,0.18377269904600493
0.44335427779861164,0.20566194917491346
0.44366040883800306,0.2346913838446184
0.44396653987739443,0.2727327081620071
0.44427267091678585,0.3270583522129692
0.44457880195617727,0.19381174175971874
0.4448849329955687,0.08160368124682756
0.4451910640349601,0.057669119222496804
0.44549719507435154,0.05999493612668492
0.4458033261137429,0.06772956815727464
0.4461094571531343,0.07487938255238503
0.44641558819252575,0.08252911994754276
0.44672171923191717,0.08954235808759874
0.4470278502713086,0.09600193326947361
0.44733398131069996,0.10202609952926776
0.4476401123500914,0.10772348666808705
0.4479462433894828,0.11318440166809876
0.4482523744288742,0.11848191867959346
0.44855850546826564,0.12367510501430737
0.44886463650765707,0.12881219450263984
0.44917076754704843,0.13393320402585668
0.44947689858643985,0.13356772908895287
0.4497830296258313,0.13864195684395791
0.4500891606652227,0.14379279530915326
0.4503952917046141,0.1490430490013992
0.4507014227440055,0.1544138132089523
0.4510075537833969,0.15992499170857977
0.45131368482278833,0.16559571022117753
0.45161981586217975,0.17144465280431403
0.4519259469015712,0.17749034122729382
0.4522320779409626,0.18375137217636348
0.45253820898035396,0.19024662335883072
0.4528443400197454,0.19494281297836452
0.4531504710591368,0.2019393815601347
0.4534566020985282,0.20923190863146263
0.45376273313791965,0.21684234249497855
0.454068864177311,0.22479374775210698
0.45437499521670244,0.23311044694279873
0.45468112625609386,0.24181816009407175
0.4549872572954853,0.2509441425940444
0.4552933883348767,0.2605173210763928
0.4555995193742681,0.2705684261710442
0.4559056504136595,0.278875423207808
0.4562117814530509,0.28998734531620995
0.45651791249244233,0.30168814991048104
0.45682404353183376,0.3140179405534549
0.4571301745712252,0.32701924713123875
0.45743630561061654,0.3407370516919737
0.45774243665000797,0.3552187543238642
0.4580485676893994,0.37051405535119125
0.4583546987287908,0.38667472229368627
0.45866082976818223,0.4037541998178641
0.4589669608075736,0.42180700764187384
0.459273091846965,0.43818481538226106
0.45957922288635644,0.4585846499930901
0.45988535392574786,0.48015905273092113
0.4601914849651393,0.5029582662577777
0.4604976160045307,0.527024080379408
0.4608037470439221,0.5523852305542033
0.4611098780833135,0.5790512631194655
0.4614160091227049,0.6070044484841429
0.46172214016209634,0.6361892492976468
0.46202827120148776,0.6664987926295214
0.4623344022408792,0.6989091158074735
0.46264053328027055,0.731365218201797
0.46294666431966197,0.7641510071505575
0.4632527953590534,0.7967262338236001
0.4635589263984448,0.8283669753972098
0.46386505743783624,0.8581327816920982
0.4641711884772276,0.884840275462651
0.464477319516619,0.9070525419050869
0.46478345055601045,0.9230974446828722
0.46508958159540187,0.9311308841463394
