Frequency (in um-1),Absorption
0.5882352941176471,0.08715324659409611
0.5898476338913821,0.08989416630611982
0.591459973665117,0.09279337076425895
0.593072313438852,0.09586264138810044
0.594684653212587,0.09911455637207132
0.596296992986322,0.10256247998672775
0.597909332760057,0.10622052505121181
0.599521672533792,0.11010347922541346
0.6011340123075269,0.11422668356982629
0.6027463520812619,0.11860584944855282
0.6043586918549969,0.12325679753437553
0.6059710316287319,0.12819510084710817
0.6075833714024669,0.13343561318161007
0.6091957111762019,0.13899186623573528
0.6108080509499368,0.14487532526932348
0.6124203907236718,0.1510945073724279
0.6140327304974068,0.15765399314131126
0.6156450702711418,0.1645534087199555
0.6172574100448768,0.1717865307827194
0.6188697498186118,0.17934078641731008
0.6204820895923467,0.1871976036880902
0.6220944293660817,0.19533434814711523
0.6237067691398167,0.20372900689887583
0.6253191089135517,0.2123694480977158
0.6269314486872867,0.22127017610409072
0.6285437884610217,0.23050141809972255
0.6301561282347566,0.24023899592878906
0.6317684680084916,0.2508507554896773
0.6333808077822266,0.26305108987304576
0.6349931475559616,0.2781918520371177
0.6366054873296967,0.29885641965493176
0.6382178271034316,0.3302369038217862
0.6398301668771667,0.38374483464320297
0.6414425066509015,0.48592941332424755
0.6430548464246366,0.6868930458725953
0.6446671861983716,0.9417392419372194
0.6462795259721066,0.8484699846113053
0.6478918657458416,0.5633204598370626
0.6495042055195765,0.3917702328332628
0.6511165452933115,0.30375811380462864
0.6527288850670465,0.25448471341497303
0.6543412248407815,0.22358237705080464
0.6559535646145165,0.20221709265853394
0.6575659043882515,0.18629053960120323
0.6591782441619864,0.17374617958504612
0.6607905839357214,0.1634743710034335
0.6624029237094564,0.1548357086879184
0.6640152634831914,0.147438659820599
0.6656276032569264,0.1410293421121257
0.6672399430306614,0.13543400637345546
0.6688522828043963,0.13052768859425484
0.6704646225781313,0.12621647686960694
0.6720769623518663,0.1224271503451053
0.6736893021256013,0.11910095540471656
0.6753016418993363,0.11618978902104717
0.6769139816730713,0.11365384789573428
0.6785263214468062,0.1114602398225041
0.6801386612205412,0.1095823232793012
0.6817510009942762,0.10799974966172435
0.6833633407680112,0.10669942160162231
0.6849756805417462,0.10567798955682677
0.6865880203154812,0.10494740505691393
0.6882003600892161,0.10454731996776082
0.6898126998629511,0.1045745932197471
0.6914250396366861,0.10526110394845353
0.6930373794104211,0.1072097850194203
0.6946497191841561,0.11224886585928731
0.6962620589578911,0.12700099254986424
0.697874398731626,0.1659646128717933
0.699486738505361,0.15511724171319333
0.701099078279096,0.1240967508788925
0.702711418052831,0.11333896579022568
0.704323757826566,0.10942280575238215
0.705936097600301,0.1079005923662272
0.7075484373740359,0.10742050135599845
0.7091607771477709,0.10748540306477314
0.7107731169215059,0.10788021403254644
0.7123854566952409,0.10849945472293449
0.7139977964689759,0.10928607776845753
0.7156101362427109,0.11020672081286081
0.7172224760164458,0.11124059826987717
0.7188348157901808,0.11237408273746921
0.7204471555639158,0.11359787849721054
0.7220594953376508,0.11490546638054094
0.7236718351113858,0.11629221387400542
0.7252841748851208,0.11775485529356947
0.7268965146588557,0.11929119183056928
0.7285088544325907,0.12089993343279291
0.7301211942063257,0.12258064314786846
0.7317335339800608,0.12433376756705355
0.7333458737537957,0.12616075328189263
0.7349582135275308,0.12806426413211722
0.7365705533012656,0.13004853197210436
0.7381828930750007,0.13211990061703588
0.7397952328487356,0.1342876693396619
0.7414075726224707,0.13656543258091702
0.7430199123962056,0.13897330620277548
0.7446322521699407,0.14154189754198704
0.7462445919436755,0.14432017118623564
0.7478569317174106,0.1473936192799591
0.7494692714911455,0.15093645032725977
0.7510816112648806,0.15541370669221907
0.7526939510386155,0.16271489699722433
0.7543062908123506,0.17928803588741327
